Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	27698	Recipe: Poached Bluefish	0	0	0	0	30	6.66	33.32	6.05	0.0231	1.29	0.14	0.1085
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	27699	Recipe: Golden Fish Sticks	0	0	0	0	30	10.19	36.39	7.27	0.0538	1.64	0.21	0.128
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	27700	Recipe: Spicy Crawdad	160000	1	16	16	30	12.81	27.53	9.19	0.0357	1.79	0.14	0.0782
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	27854	Smoked Talbuk Venison	59000	2	5.9	5.9	24.8	13.03	27.29	12.83	-0.0069	14.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	27855	Mag'har Grainbread	10000	1	1	1	245.65	118.87	69.92	84.82	-0.091	2.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	27857	Garadar Sharp	129689	10	12.969	12.969	12.97	0	12.97	0	0	5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	27858	Sunspring Carp	9900	11	0.99	0.99	0.99	6.58	7.81	5.8	0.16	14.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	27860	Purified Draenic Water	386000	5	38.6	38.6	38.6	5.44	41.8	2.1	0.0245	7.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	27944	Talisman of True Treasure Tracking	797876	2	79.7876	79.7876	12.95	45.04	87.64	24.21	0.1485	5.29	0.07	0.0132
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	27978	Soap on a Rope	28324167	1	2832.4167	2832.4167	2832.42	0	2832.42	0	0	0.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28100	Volatile Healing Potion	10052	7	1.0052	1.0052	0.98	0.05	0.91	0.03	-0.0084	10.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28101	Unstable Mana Potion	1731648	1	173.1648	173.1648	244.26	121.83	277.78	98.74	0.0569	0.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28103	Adept's Elixir	497728	5	49.7728	49.7728	18	18.3	40.88	12.44	0.0897	5.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28270	Formula: Enchant Chest - Major Resilience	75089900	2	7508.99	7508.99	6070.99	807.78	7526.45	358.17	0.0203	2.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28279	Formula: Enchant Boots - Cat's Swiftness	194200000	1	19420	19420	19148	1723.57	20551.3	864.86	0.0161	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28280	Formula: Enchant Boots - Boar's Speed	175910000	1	17591	17591	17295	1169.87	18254.14	604.89	0.0119	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28284	Don Carlos Tequila	1123453	1	112.3453	112.3453	1999	843.74	741.23	650.96	-0.1026	0.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28399	Filtered Draenic Water	294984	2	29.4984	29.4984	15.52	17.13	38.82	11.42	-0.2368	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28491	Windwalker's Footwraps	209450000	1	20945	20945	20583	1531.03	22093.95	534.47	0.0148	1.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28493	Dreadhawk's Schynbald	0	0	0	0	44120.44	8830.53	52354.83	2208.22	0.131	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28494	Ravenguard's Greaves	323600000	1	32360	32360	65	0	79	0	0.0139	0.14	0.07	0.5
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28495	Windwalker's Sash	0	0	0	0	635.06	84.39	602.29	57.9	-0.015	1.43	0.07	0.049
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28498	Ravenguard's Baldric	0	0	0	0	101	649.13	1630.85	366.4	0.1929	0.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	28595	Delicate Blood Garnet	737560	5	73.756	73.756	73.76	47.76	65.83	57.83	-0.0173	1	0.29	0.29
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29157	Golden Ring of Power	22550000	1	2255	2255	333.03	148.23	156.69	20.88	-0.0719	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29158	Truesilver Commander's Ring	0	0	0	0	45	0	45	0	0	1.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29160	Emerald Lion Ring	0	0	0	0	55	15.49	26.25	5.86	-0.0983	3	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29363	Mana Wyrmling	2899999	4	289.9999	289.9999	350	115.67	325.7	116.21	-0.0155	2.29	0.07	0.0306
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29364	Brown Rabbit Crate	4010000	3	401	401	500	348.34	197.54	302.89	-0.0982	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29371	Nexus-Claw	0	0	0	0	5699	1113.61	5849.27	1119.14	0.0095	2.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29372	Void-Talon	0	0	0	0	9066.98	2271.53	10826.26	1584.92	0.0638	1	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29377	Ethereum Phase-Spear	0	0	0	0	5612.26	1549.43	6245.77	1394.62	0.034	1.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29378	Starheart Baton	0	0	0	0	1300	0	1300	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29380	Ethereum Phase Blade	0	0	0	0	1999	52.92	1984.99	49.03	0.0009	0.79	0.07	0.0886
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29391	Pulse Dagger	0	0	0	0	1412.9	299.88	1875.66	130.41	0.0513	1.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29425	Mark of Kil'jaeden	4999	26	0.4999	0.49	0.21	0.79	0.11	0.7	-0.1111	215.29	25.14	0.1168
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29426	Firewing Signet	86774	1	8.6774	8.6774	6	3.18	9.11	2.38	0.0898	9.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29449	Bladespire Bagel	4800	1	0.48	0.48	0.48	0	0.48	0	0	1.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29451	Clefthoof Ribs	750000	8	75	75	75	27.25	40.72	22.26	-0.0528	10.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29452	Zangar Trout	0	0	0	0	75.81	20.63	80.28	2.22	0.0532	0.29	0.07	0.2414
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29453	Sporeggar Mushroom	0	0	0	0	107.69	19.42	150.54	3.47	0.0516	0.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29460	Ethereum Prison Key	49200	21	4.92	4.92	10.15	57.11	3.69	25.72	-0.1778	32.93	0.07	0.0021
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29492	Flamescale Leggings	0	0	0	0	69402.98	4990.35	91986.73	2231.75	0.0274	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29493	Flamescale Boots	0	0	0	0	53959.69	3406.47	69375.6	1523.42	0.0244	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29494	Flamescale Belt	0	0	0	0	40905.73	3271.74	54540.97	1463.17	0.0306	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29512	Earthen Netherscale Boots	616621013	1	61662.1013	61662.1013	61088.96	1527.58	62429.23	1430.09	0.0027	1	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29533	Cobrahide Leg Armor	68999900	1	6899.99	6899.99	5999.99	588	7135.04	214.67	0.0372	0.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29539	Cobra Scales	49970000	25	4997	4997	6427.86	1045.25	5783.09	1032.08	-0.0091	8.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29547	Wind Scales	9609999	5	960.9999	960.9999	509.93	218.57	850.12	146.37	0.0562	18.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29548	Nether Dragonscales	0	0	0	0	109.82	167.44	82.12	89.51	-0.166	11.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29571	A Steamy Romance Novel	550000	1	55	55	55	0	69	0	0.0161	0.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29723	Pattern: Cobrascale Hood	286290000	1	28629	28629	28908	847.7	29452.96	443.28	0.0081	0.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29724	Pattern: Cobrascale Gloves	119519999	3	11951.9999	11951.9999	19877	5489.44	10281.64	2758.41	-0.0538	2.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29727	Pattern: Gloves of the Living Touch	211020000	1	21102	21102	19987	880.71	21364.3	535.13	0.0084	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29728	Pattern: Windslayer Wraps	0	0	0	0	399999.25	52742.79	492232.25	30009.42	0.021	1	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29731	Pattern: Windstrike Gloves	0	0	0	0	68213.82	0	68213.82	0	0	0.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29733	Pattern: Netherdrake Gloves	208310000	1	20831	20831	18624	1841.43	21501.3	610.18	0.0222	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29739	Arcane Tome	991919	436	99.192	92.5	99.19	5.96	92.08	4.59	-0.0054	240.21	1.29	0.0054
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29740	Fel Armament	992040	33	99.204	88.011	49.2	48.57	25.07	43.64	-0.0827	105.14	9	0.0856
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29902	Red Moth Egg	1449999	3	144.9999	144.9999	202	18.07	174.55	12.42	-0.0138	3.79	0.14	0.0369
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29903	Yellow Moth Egg	8399503	3	839.9503	839.9503	1071	142.69	1058.26	123.01	0.0077	1.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29956	Red Dragonhawk Hatchling	0	0	0	0	2403.49	0	2403.49	0	0	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29957	Silver Dragonhawk Hatchling	0	0	0	0	2472	0	2472	0	0	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	29958	Blue Dragonhawk Hatchling	3299999	4	329.9999	329.9999	224	11.56	206.33	7.74	-0.0075	3	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30032	Red Belt of Battle	0	0	0	0	62202.2	7772.13	70078.65	3109.69	0.0256	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30036	Belt of the Long Road	0	0	0	0	39999	6151.92	45090.44	4187.86	0.024	0.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30155	Clam Bar	0	0	0	0	3	0	3	0	0.0001	1.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30183	Nether Vortex	25000	19	2.5	2.5	2.8	0.49	3.05	0.37	0.0235	52.86	1.14	0.0216
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30282	Pattern: Boots of Blasting	1007500	2	100.75	100.75	349.75	239.63	381.15	228.04	0.0499	3.21	0.07	0.0218
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30283	Pattern: Boots of the Long Road	1002500	8	100.25	100.25	75.24	70.15	129.23	66.9	0.0801	5.71	0.07	0.0123
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30305	Pattern: Boots of Natural Grace	84000	5	8.4	8.4	8.81	0.25	8.33	0.02	-0.0067	6.64	0.29	0.0437
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30306	Pattern: Boots of Utter Darkness	1983173	8	198.3174	198.25	199.5	267.36	370.7	258.39	0.0407	7.71	0.36	0.0467
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30307	Pattern: Boots of the Crimson Hawk	309000	3	30.9	30.9	50.39	62.74	98.87	58.2	0.0428	4.5	0.07	0.0156
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30308	Pattern: Hurricane Boots	199500	4	19.95	19.95	26	58.02	23.89	49.62	-0.0767	3.71	0.14	0.0377
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30323	Plans: Boots of the Protector	997900	6	99.79	99.79	50.95	23.82	84.46	17.91	0.059	4.93	0.21	0.0426
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30324	Plans: Red Havoc Boots	363111	7	36.3111	36.3	28.9	22.82	57.2	18.3	0.061	7.21	0.36	0.0499
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30419	Brilliant Necklace	0	0	0	0	2.11	0	2.82	0	0.4057	0.07	0.07	1
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30420	Heavy Jade Ring	0	0	0	0	2.98	0	2.98	0	0	2.14	0.07	0.0327
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30421	Red Ring of Destruction	0	0	0	0	20	9.74	18.82	7.19	0.0433	3.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30422	Diamond Focus Ring	0	0	0	0	10	18.43	12.17	17.44	-0.0382	8.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30436	Jagged Blue Crystal	0	0	0	0	26	0	34.67	0	0.033	0.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30722	Ethereum Nexus-Reaver	0	0	0	0	199088.14	108751.31	298909.46	99154.38	0.0368	1.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30723	Talon of the Tempest	203397549	1	20339.7549	20339.7549	15997	2218.72	19378.35	1432.31	0.0247	2.07	0.07	0.0338
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30724	Barrel-Blade Longrifle	0	0	0	0	5900	17253.41	4425	9704.59	-0.1769	2	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30725	Anger-Spark Gloves	0	0	0	0	4597	1060.81	5304.85	576.72	0.0406	4.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30726	Archaic Charm of Presence	0	0	0	0	10300	8489.7	7500	4773.07	-0.1322	0.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30727	Gilded Trousers of Benediction	57339999	1	5733.9999	5733.9999	5999	3684.42	9805.62	3263.7	0.0454	4.21	0.21	0.0499
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30728	Fathom-Helm of the Deeps	0	0	0	0	3498	416.3	3281.1	372.97	-0.012	3	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30729	Black-Iron Battlecloak	0	0	0	0	3974	408.66	3404.89	305.62	-0.0144	2.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30730	Terrorweave Tunic	0	0	0	0	4984	392.63	4444.09	300.17	-0.011	3.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30731	Faceguard of the Endless Watch	0	0	0	0	5000	935.41	4812.5	978.03	-0.0088	0.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30732	Exodar Life-Staff	899999999	2	89999.9999	89999.9999	129998	23605.49	117680.22	19524.11	0.0017	3.86	0.07	0.0181
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30733	Hope Ender	1096843833	1	109684.3833	109684.3833	100000	8298.38	105771.29	6912.53	0.0013	1.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30734	Leggings of the Seventh Circle	0	0	0	0	5240	1656.17	10553.89	1055.19	0.0577	0.71	0.07	0.0986
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30735	Ancient Spellcloak of the Highborne	251959260	1	25195.926	25195.926	21283.69	7745.6	15525.53	7489.52	-0.0281	1.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30736	Ring of Flowing Light	0	0	0	0	5157.69	0	5157.69	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30737	Gold-Leaf Wildboots	0	0	0	0	7631.02	0	7631.02	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30738	Ring of Reciprocity	0	0	0	0	7207.1	0	7207.09	0	0	0.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30739	Scaled Greaves of the Marksman	19849999	2	1984.9999	1984.9999	6035	1204.33	5175.02	1126.91	-0.0096	1.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30740	Ripfiend Shoulderplates	0	0	0	0	23000	6392.6	11378.02	910.14	-0.0727	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30741	Topaz-Studded Battlegrips	0	0	0	0	21473	8963.53	21023.56	6278.85	0.0426	1.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30744	Draenic Leather Pack	166550000	1	16655	16655	12550	9545.56	3702.19	7973.9	-0.1017	1.43	0.29	0.2028
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30745	Heavy Toolbox	0	0	0	0	199	301.37	759.91	133.2	0.1575	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30747	Gem Pouch	0	0	0	0	141.5	152.32	435.63	66.08	0.1698	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30748	Enchanter's Satchel	0	0	0	0	128.75	170.85	452.39	79.7	0.1823	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30749	Draenic Sparring Blade	2250000	1	225	225	777	2649.54	168.75	1811.33	-0.177	1.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30750	Draenic Warblade	2500000	1	250	250	777	1506.79	187.5	975.21	-0.1627	1.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30751	Mag'hari Light Axe	3999999	1	399.9999	399.9999	777	822.25	300	490.74	-0.1342	1.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30752	Mag'hari Battleaxe	2500000	1	250	250	777	1440.53	187.5	926.24	-0.1615	1.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30755	Mag'hari Fighting Claw	195811015	1	19581.1015	19581.1015	18537.75	1974.23	20709.25	970.47	0.0221	1.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30758	Aldor Guardian Rifle	0	0	0	0	2000.77	0	2000.77	0	0	0.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30804	Bronze Band of Force	0	0	0	0	0.16	0	0.16	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30809	Mark of Sargeras	2250	4	0.225	0.225	0.35	0.34	0.34	0.29	-0.0438	251.86	26.14	0.1038
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30810	Sunfury Signet	7692	131	0.7692	0.23	1.15	1.21	0.52	1.11	-0.0881	387.64	14.57	0.0376
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	30817	Simple Flour	12488	200	1.2488	1.2488	0.94	0.23	1.23	0.13	0.0503	553.93	3.57	0.0064
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31125	Boots of the Decimator	21999999	3	2199.9999	2199.9999	2868.47	221.42	2795.67	227.88	-0.002	1.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31127	Hauberk of Totemic Rage	19969997	1	1996.9997	1996.9997	1997	155.69	2027.26	98.76	0.0089	2.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31131	Sash of Silent Blades	0	0	0	0	1040.79	358.31	1344.76	135.43	0.2323	0.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31133	Leggings of Concentrated Darkness	54369999	2	5436.9999	5436.9999	3657.42	2235.14	5346.19	2125.24	0.03	1.93	0.07	0.0363
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31134	Blade of Misfortune	134787909	4	13478.7909	13478.7909	18471.41	2396.04	16395.6	2006.13	-0.006	4	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31136	Breastplate of Blade Turning	0	0	0	0	5645.85	11576.8	4233.75	8418.7	-0.1307	1.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31137	Gauntlets of Purification	0	0	0	0	220.6	0	220.6	0	0	0.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31138	Storm Lord's Girdle	0	0	0	0	1611.51	0	1611.51	0	0	1.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31139	Fist of Reckoning	0	0	0	0	2998.5	1035.38	2825.77	1042.13	0.0059	1	0.14	0.14
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31140	Cloak of Entropy	20742242	3	2074.2242	2074.2242	2169.41	1923.63	1555.67	772.42	-0.0879	1.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31142	Blade of Trapped Knowledge	0	0	0	0	1792	0	1792	0	0	0.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31143	Shroud of Frenzy	15000585	1	1500.0585	1500.0585	1500.06	179.26	1532.57	143.47	0.0114	2.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31145	Headdress of the Sleeper	0	0	0	0	450	194.42	600	73.49	0.2267	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31147	Pendant of Cunning	36045	1	3.6045	3.6045	3.6	129.42	2.7	58.24	-0.1963	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31148	Demon Hide Spaulders	0	0	0	0	1000	141.42	600	63.25	-0.0638	0.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31149	Gloves of Pandemonium	450000	1	45	45	45	0	59	0	0.0192	0.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31150	Gloves of Piety	0	0	0	0	301	114.33	104.49	66.01	-0.2395	0.21	0.07	0.3333
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31151	Girdle of Siege	1000000	1	100	100	230	91.92	75	53.07	-0.1248	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31152	Chestguard of Illumination	30970000	2	3097	3097	3101	161.37	3114.45	156.15	0.0026	2.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31153	Axe of the Legion	72548194	1	7254.8194	7254.8194	6890.4	291.23	6949.79	287.88	-0.0005	1.5	0.07	0.0467
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31154	Bronze Torc	0	0	0	0	3	0	3	0	0	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31155	Drakescale Breastplate	0	0	0	0	22336.23	138.37	22232.28	91.09	-0.0011	0.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31156	Drakescale Hauberk	80210000	1	8021	8021	7805	565.21	8200.75	341.51	0.0116	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31157	Drakehide Tunic	45960000	1	4596	4596	4516	556.48	4804.3	504.5	0.0007	3.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31158	Drakeweave Raiment	0	0	0	0	9391.68	0	9391.68	0	0	0.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31160	Felstone Epaulets	723199106	2	72319.9107	72319.9107	72319.91	25988.44	110949.47	12008.22	0.0764	1.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31162	Felstone Mantle	500000000	1	50000	50000	50000	0	50000	0	0	1.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31163	Nethersteel Handguards	112791851	1	11279.1851	11279.1851	10211.95	2006.28	12352.03	801.55	0.035	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31164	Nethersteel Gauntlets	280944419	1	28094.4419	28094.4419	27311.27	1196.32	28068.54	1019.49	0.0053	1.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31166	Nethersteel-Lined Handwraps	0	0	0	0	13623.08	140.15	13568.72	114.05	0.0003	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31170	Demon-Forged Hauberk	90220000	1	9022	9022	8995	3879.97	7067.77	3432.53	-0.0409	1.14	0.07	0.0614
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31172	Demon-Cured Tunic	0	0	0	0	8900	626.38	9288.46	289.96	0.0116	1.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31173	Boots of Savagery	2500000	1	250	250	250	0	250	0	0	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	31174	Demonweave Raiment	99856292	3	9985.6292	9985.6292	9985.63	8.32	9983.98	8.34	0	3.21	0	0
